device,dtype,dist,levy_alpha,dim,size,algo,iter,sample_id,batch_time_ms,batch_time_ms_std,sample_time_ms,sample_time_ms_std,orthogonality_error,polar_error
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,3,1,0.1825924264267087,0.008329710036418102,0.045648106606677175,0.0020824275091045254,0.9827681183815002,0.9632150530815125
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,3,2,0.1825924264267087,0.008329710036418102,0.045648106606677175,0.0020824275091045254,0.9237377047538757,0.8386675715446472
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,3,3,0.1825924264267087,0.008329710036418102,0.045648106606677175,0.0020824275091045254,0.8454493284225464,0.7254052758216858
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,4,0,0.21557527361437678,0.002666113606951626,0.053893818403594196,0.0006665284017379065,0.6344357132911682,0.5027403235435486
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,4,1,0.21557527361437678,0.002666113606951626,0.053893818403594196,0.0006665284017379065,0.9690413475036621,0.9227852821350098
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,4,2,0.21557527361437678,0.002666113606951626,0.053893818403594196,0.0006665284017379065,0.7987478971481323,0.6744202971458435
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,4,3,0.21557527361437678,0.002666113606951626,0.053893818403594196,0.0006665284017379065,0.6509012579917908,0.5144860148429871
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,5,0,0.2420725068077445,0.0065870191547009425,0.060518126701936126,0.0016467547886752356,0.48099663853645325,0.34484174847602844
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,5,1,0.2420725068077445,0.0065870191547009425,0.060518126701936126,0.0016467547886752356,0.9143827557563782,0.826236367225647
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,5,2,0.2420725068077445,0.0065870191547009425,0.060518126701936126,0.0016467547886752356,0.5987624526023865,0.46106192469596863
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,5,3,0.2420725068077445,0.0065870191547009425,0.060518126701936126,0.0016467547886752356,0.47646746039390564,0.33877336978912354
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,1,0,0.12054498074576259,0.0074576789512526545,0.030136245186440647,0.0018644197378131636,0.9824072122573853,0.9479727149009705
