device,dtype,dist,levy_alpha,dim,size,algo,iter,sample_id,batch_time_ms,batch_time_ms_std,sample_time_ms,sample_time_ms_std,orthogonality_error,polar_error
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,1,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5461069941520691,0.4014464020729065
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,2,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5440973043441772,0.40034741163253784
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,3,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5425964593887329,0.39451777935028076
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,4,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.545613706111908,0.4026157259941101
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,5,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5533353090286255,0.4157947897911072
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,6,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5467525124549866,0.4065467119216919
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,7,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5470714569091797,0.40435075759887695
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,8,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5457010865211487,0.40187543630599976
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,9,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.542749285697937,0.3978278934955597
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,10,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5364415645599365,0.3980395197868347
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,11,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5517423748970032,0.4111834168434143
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,12,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5387470722198486,0.39500686526298523
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,13,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5469800233840942,0.40374863147735596
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,14,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.543685793876648,0.40324345231056213
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,15,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5582051277160645,0.4202127754688263
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,16,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5476571917533875,0.404549241065979
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,17,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5518266558647156,0.4085273742675781
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,18,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5452480912208557,0.40887853503227234
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,19,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5482341647148132,0.40110692381858826
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,20,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5430428981781006,0.39890387654304504
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,21,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5497974753379822,0.40952664613723755
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,22,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5373995900154114,0.40083757042884827
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,23,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5406598448753357,0.3998832106590271
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,24,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.541837751865387,0.4047316312789917
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,25,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5510854721069336,0.4081771671772003
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,26,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5425280332565308,0.3955534100532532
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,27,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5403090119361877,0.39851903915405273
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,28,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5396653413772583,0.39379262924194336
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,29,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.538764476776123,0.3978919982910156
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,30,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5463464856147766,0.40784844756126404
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,31,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5465933680534363,0.4044528901576996
